"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"6 months ago","I am a 10th student(currently giving boards) here in Hyderabad. and I observed one thing about this fucking n@ryana, school timings are from 6 or 6:30 in the morning to night 8, like bro what? all they do in their life is study, just study? like my schools timings are 8:30 to 4:30 which is still fine but people should stop sending their children into these kind of schools, because students who never go outside and meet people are never gonna develop a good and healthy personality and my brain is all fucked up at evening 4 or 4:30 and I rest after reaching home but these students stay at the school all day, give them breaks. its honestly depressing how some parents think that these kinda timings are the best for a child, and later on they realise that their child has no personality. if you are reading this comment and study in a school similar to this, please consult your parents and discuss about it trust me once you stop going to school all day you will be in a relief and in my opinion students should be sent outside to socialize with people and such pressure should not be frowned up on them from a very young age","1","@theblackswordsman420","false","false","false","false","","false",""
"8 months ago","Indian Education system has ruined the life of many people and killed them from inside!!","1","@the_natural_philosopher","false","false","false","false","","false",""
"9 months ago","#changeindianeducationsystem","1","@swordgaming7598","false","false","false","false","","false",""
"10 months ago","I am so thankful to my family as they motivate me in every situation when I was sad about my studies.","1","@user-qc5vp6fv3i","false","false","false","false","","false",""
"10 months ago (edited)","""How do you have time to get depressed""                                                                             - tate(TopG)","1","@skilledhemal9988","false","false","false","false","","false",""
"1 year ago","Hi","0","@koyalagundlanarasimhulu1525","false","false","false","false","","false",""
"1 year ago","Thanks for making this vdo tarun . Was waiting for it . Thanks 🙏💗","0","@BhagyawantiJha-bb9ni","false","true","false","false","","false",""
"1 year ago","First 🥇","0","@gaurxv69","false","false","false","false","","false",""
"1 year ago (edited)","Hi sir please give a heart and please make videos on  Information about iits in shorts pleaseeeeeeeeeeeeeeeeeeeeeeeeeeeee","0","@NanduStudy-mj1kr","false","false","false","false","","false",""
"1 year ago","The first","0","@vishnuagarwalagarwal9387","false","false","false","false","","false",""
"1 year ago","Wasss up","0","@devanshakhouri9906","false","false","false","false","","false",""
"1 year ago","First","0","@empty_dot","false","false","false","false","","false",""
"1 year ago","Yoooooo","0","@devanshakhouri9906","false","false","false","false","","false",""
"1 year ago","Vanakooo thala!!🤩🤩","0","@abdullahmustafa23","false","false","false","false","","false",""
"1 year ago","❤","0","@ask_shetty","false","false","false","false","","false",""
"1 year ago","Sir ....Thora tips dijiye na ....bahaut depressed hu","0","@user-vm1uj8dr3e","false","false","false","false","","false",""
"1 year ago","Ayo","0","@kai_108","false","false","false","false","","false",""
"1 year ago","Naamste annna","0","@saichaitanya8032","false","false","false","false","","false",""
"1 year ago","First one😅","0","@user-yu1vn5xx6m","false","false","false","false","","false",""
"1 year ago","12 road map please","0","@om-ot9dl","false","false","false","false","","false",""
"1 year ago","Upload video on quantum project please 🙏🙏🙏","0","@mitulraj3401","false","false","false","false","","false",""
"1 year ago","These are rapidly increasing like anything...","0","@always_motivated_12","false","false","false","false","","false",""
"1 year ago","Iam the 4th viewer","0","@RITHVIK__GAMER_32","false","false","false","false","","false",""
"1 year ago","😮","0","@SAM-xn4wl","false","false","false","false","","false",""
"1 year ago","Editing masterrr❤❤❤","0","@hlo6649","false","false","false","false","","false",""
"1 year ago","Finally about mental health thanksss tharun","0","@jka4731","false","true","false","false","","false",""
"1 year ago","Really sir ...","0","@PragyansiniBehera","false","false","false","false","","false",""
"1 year ago","Love you bro ❤","0","@PRIYANSHUSINGH-yq1yc","false","false","false","false","","false",""
"1 year ago","Wait WTF how long was your school again is that even legal !!!","0","@akshatkumar2674","false","false","false","false","","false",""
